location_id,display_name,url,cover_image,reviews_count,tags_desc,address,review_rating,feature_reviews
122,千岛湖,https://www.tripadvisor.cn/Attraction_Review-g635525-d490506-Reviews-Thousand_Island_Lake_Qiandao_Hu-Chun_an_County_Zhejiang.html,https://dimg04.c-ctrip.com/images/02Y46120008isiycnE412_R_1080_808_Q90.jpg,498,水域,311700 浙江省 淳安县 千岛湖镇,4.0,"['最令人惊叹的湖泊/水库。太不可思议了。周围的道路标记清晰，维护良好（近 200 公里），沿途有驿站，还有您能想象到的最令人惊叹的景色。骑自行车游览周围是具有挑战性的（连绵起伏的山丘），因此建议有一些骑自行车的经验。我肯定会回去。', '千岛湖有三个码头，像洲际和希尔顿酒店都有自己的码头。我这次从东南湖区旅游码头上船，12:00-13:00班次出发，途径天池岛、黄山尖。天池岛主要是通过百岁桥去看天池和锦鲤。从天池岛可以坐电瓶车或步行到达鸟岛，然后通过相思桥返回码头。黄山尖主要是看“公”文旅局的导游很有意思。可以步行或乘索道上下山。景色很美，别有韵味。', '千島湖有三個碼頭，像洲際和希爾頓酒店都有自己的碼頭。我這次從東南湖區旅遊碼頭上船，12:00-13:00班次出發，途徑天池島、黃山尖。天池島主要是通過百歲橋去看天池和錦鯉。從天池島可以坐電瓶車或步行到達鳥島，然後通過相思橋返回碼頭。黃山尖主要是看“公”文旅局的導遊很有意思。可以步行或乘索道上下山。景色很美，別有韻味。']"
123,丽江千古情景区,https://www.tripadvisor.cn/Attraction_Review-g1229994-d9727110-Reviews-Lijiang_Romance_Park-Yulong_County_Yunnan.html,https://dimg04.c-ctrip.com/images/02Y0h120008iw89ul4060_R_1080_808_Q90.jpg,88,"景点与地标,卡巴莱歌舞表演",674100 云南省 玉龙纳西族自治县 玉兴西路88号,5.0,"['第二次来丽江，之前一直对纳西古文化，马帮，泸沽湖女儿国，玉龙雪山这些故事很模糊。这个景点很赞，通过景点里沉浸式体验和演出让我一下子就融入了这里，让我越来越爱丽江了！\n\n🌸景色🌸\n景区内像一个大花园，很多丽江绝美的景点都融合在景区内。景区里还有很多拍照打卡点。\n\n🌸丽江千古情🌸\n演员的舞蹈特别美，背后的LED屏幕和声光电的配合，似乎有种身临其境的感觉。\n\n🌸丽江恋歌🌸\n这是一个在户外的演出，背景是丽江的茶马古道。演出讲述了一个凄美的爱情故事。表演中还有火山、洪水这些场景，特别赞！\n\n🌸大地震🌸\n这个最有意思的是观众可以参与到演出。故事讲述了2008年汶川大地震的事情！看完表演真的要感谢这些可爱的人们，保护了人民的安全！\n\n🌸互动活动🌸\n这里的活动太丰富啦！有不同的民俗表演，时间安排上也是一场接着一场。表演非常有意思，看得很开心。\n\n❗️注意事项❗️\n时间：2点前抵达，这样就不会错过迎宾仪式。\n防晒：丽江紫外线强烈，要注意防晒哦\n\n', '🌟来云南丽江，必去的景点就是丽江千古情啦！位于玉龙雪山脚下的景区超适合我们的遛娃之旅哦！好玩又好拍，丰富的活动给宝宝带来无穷的乐趣！\r\n🔥必看演出：大型歌舞《丽江千古情》重现丽江传说，一生必看演出美妙绝伦！实景演出《丽江恋歌》非常震撼，《大地震》可以参与演出互动强，非常感人！\r\n🌟演出推荐：\r\n动人的《丽江千古情》带来震撼人心的歌舞，七星级的演出比春晚还好看！在这里与美好相遇，纳西民俗风情、泸沽女儿国、马帮传奇、茶马古道、玉龙第三国，一一重现了丽江长达千年的历史与传说，每个环节都精彩绝伦，在最后的寻找香巴拉环节，所有人起立祈福的场面感动在心～\r\n浪漫的彩云之南，一定会有一曲荡气回肠的《丽江恋歌》。\r\n丽江千古情景区的五星级大型实景演出绝对不能错过！无论是喷薄而出的洪水，还是爆发的火山，视觉冲击力十足！效果震撼全场！\r\n❤️爱情是誓死追随的奋不顾身，是两厢情愿的勇气！藏族小伙阿布达和纳西族姑娘嘎吉米凄美的爱情故事，在多姿多彩的舞蹈中，在雄伟壮阔的雪山下，展现的淋漓尽致。\r\n❤️推荐：舞蹈演员的表演生动自然，舞蹈功力也很了得！建议坐在中间蓝色区域视觉效果更佳，不要错过洪水跌落和阿布达飞翔的场面哦！！\r\n🌈带娃攻略：\r\n🚗交通：景区不大，从丽江古城打车往返非常方便，内部剧场景点也很紧凑，不用担心走路太久。\r\n💰价格：景区+演出🎫票价为：观众席300；贵宾席310；豪华沙发席480；推荐贵宾席那档。\r\n☀️玩乐：除了观看剧场演出，景区里还有分时段的快闪，建议关注演出时间⏰，木府招婿千万别错过！！新娘巧笑倩兮美得想抢绣球呀！马帮广场的国潮快闪是胖胖超喜欢的活动，念念不忘对他笑的大狮子！\r\n另外还有锅庄狂欢、流浪歌手驻唱，时间安排的比较紧密，在演出间隙可以到附近特色的体验项目拍照，具有浓浓民族特色的走婚桥、茶马古街、吉祥曼谷都很适合拍照。\r\n🍲美食：景区遍布各种小吃，丽江牦牛肉、土鸡米线、老酸奶臭豆腐、青稞酥吹糖人、手工姜糖、纳西小吃，绝对让你大饱口福！\r\nPS：每个小细节都特色十足，吸引宝宝的注意力满分💯随处响起的音乐也可以让宝宝随时舞动起来！全家人超开心的旅行✈️一定要玩到天黑，夜景也很美哦！繁华夜色，灯光流转～\r\n在丽江，感受这里缠绵悱恻的缱绻爱情；感受这里浓郁热烈的民俗气氛～～！', '看过很多场千古情，知道千古情的现场效果超级赞，虽然心里没有太大的期待（因为看过很多场），但是没想到这次丽江千古情又给了我震撼和惊喜，还有满满的感动🤩']"
124,宽窄巷子,https://www.tripadvisor.cn/Attraction_Review-g297463-d1832089-Reviews-Kuanzhai_Alley-Chengdu_Sichuan.html,https://dimg04.c-ctrip.com/images/02Y2h120008it1rjo37D4_R_1080_808_Q90.jpg,1683,"景点与地标,古迹徒步",610015 四川省 成都 青羊区同仁路以东长顺街以西,4.0,"['这是一个外面有古老基础设施的区域，里面有现代商店，出售从工艺品到纪念品再到食品的各种商品。另一个老街/步行街的概念，但这个区域是一条主要街道，充满了较小的小巷，因此是宽和窄。\n\n正是在这里，我在一家甜品店观看了一些低于标准的传统表演。\n\n不错的拍照地点，但是太拥挤了，没有轰炸机就无法拍出合适的照片。', '寬窄巷子~在成都是新地標,也是具歷史意義的文化景區!\n清朝稱為<少城>,是收容八旗子弟居民之地,\n2007年起進行古蹟重新修復工程,\n現在留下三條巷子,依序是寬巷子、窄巷子、井巷子~\n巷子裡有各式餐廳、茶館(兼觀看川劇變臉或說書)、咖啡廳、工藝品、書籍、衣飾等~\n慢慢散步晃晃走走,時間仿佛回到民初時光!!', '大量的餐馆、商店、酒吧、茶馆。这是晚上超级拥挤的区域，但却是传统四川氛围的必游之地。']"
125,天涯海角,https://www.tripadvisor.cn/Attraction_Review-g297427-d503338-Reviews-Tianya_Haijiao-Sanya_Hainan.html,https://dimg04.c-ctrip.com/images/02Y3t120009f0zfgvFAA0_R_1080_808_Q90.jpg,1043,海滩,572029 海南省 三亚市 天涯镇,4.0,"['天涯海角在很多歌典，诗词里都有出现，今天终于看到了天的边，触摸到大海的脚，终于体会到海枯石烂，终真不渝爱情故事的渊源！', '除了婚纱摄影，就是老年打卡旅行团，但别说，人不太多时，风光其实不差，可惜过于商业化，一个出口走了十来分钟', '我是19年2月份来的(系统时间最早只能识别到19年9月份)咋说呢～就是为了“天涯”“海角”这四个字来的，公园很大，我走一道喷了5回防晒😂因为我是下午去的，景色么……下面有照片，系统相机照的，我感觉还是可以的，一路上走走停停，还是比较享受的，天涯石和海角石需要走到最里面，记得石头背后好像有郭沫若的题诗～']"
126,沪西大剧院,https://www.tripadvisor.cn/Attraction_Review-g308272-d2643455-Reviews-Shanghai_Acrobatic_Troupe_Performance-Shanghai.html,https://dimg04.c-ctrip.com/images/02Y1k120008itani38AF4_R_1080_808_Q90.jpg,213,剧院,中国 上海市 武宁路205号,4.5,"['这个节目很有趣，我很喜欢。所有的节目都很好，都很令人难忘。', '很有感觉的电影院，有种古老的味道，适合一个人去静静地怀旧，放下平常浮躁的心来欣赏一部老电影，环境给人不一样的感触，去沪西大剧院吧，体验一下原来的电影味道吧！']"
127,广东省博物馆新馆,https://www.tripadvisor.cn/Attraction_Review-g298555-d1864491-Reviews-Guangdong_Museum-Guangzhou_Guangdong.html,https://dimg04.c-ctrip.com/images/02Y5f120009f0tc3w5BCD_R_1080_808_Q90.jpg,330,特色博物馆,510110 广东省 广州市 越秀区天河区珠江新城珠江东路2号,4.0,"['持有护照的外国人可免费入场！\n博物馆位于花城广场一侧。\n博物馆布置得很好，有古代陶器和木雕部分、史前部分、女性时尚史等等！\n非常值得一游！', '博物馆周围逛逛不错。带上您的护照，避开任何问题，国际游客可免费入场。他们在入口处拿走了我们的打火机，我们被告知我们可以在离开时取回它们。不对。门口有一盒旧的随机打火机，但到处都没有我们的好打火机。', '5个不同的展馆，入场后可随意选择，现在正在展出的有关于潮州木雕，还有潮汕工匠傢俬，另有希腊珠宝首饰，我最后参观了广珐琅展。全部有不同特色。馆内有café可有轻食医肚。']"
128,海港城,https://www.tripadvisor.cn/Attraction_Review-g294217-d2296809-Reviews-Harbour_City-Hong_Kong.html,https://dimg04.c-ctrip.com/images/02Y61120009f490da9ED7_R_1080_808_Q90.jpg,1083,"购物中心,",香港 九龙尖沙咀广东道,4.0,"['舒适且易于使用的购物中心，提供良好的支持服务和广泛的商店选择，主要是奢侈品。还有一些不错的咖啡馆。', '作为一个游客，这个购物中心很混乱。我什至不知道我进去时地板在哪里。所以请注意地图和你要去的区域。这里还有从豪华到高端的各种商店。\n\n购物中心可以看到另一边海港的美景。在这里你可以看到香港海港完全不同的一面\n', '香港的购物天堂！这个巨大的购物中心提供从奢侈品牌到时尚小精品店的各种商品。热闹的氛围、美味的餐厅，当然还有海港景色，使其成为必去之地。购物成为真正的城市冒险的地方']"
129,洪崖洞,https://www.tripadvisor.cn/Attraction_Review-g294213-d1814790-Reviews-Hongya_Cave-Chongqing.html,https://dimg04.c-ctrip.com/images/02Y6q120009f18eh345A0_R_1080_808_Q90.jpg,808,山洞与洞穴,400000 中国 重庆市 渝中区解放碑沧白路、长江、嘉陵江两江交汇的滨江地带,4.0,"['一个非常古怪和繁忙的地区。\n晚上去参观也不错。\n我们花了几个小时在商店和摊位闲逛。\n是的，我推荐参观。', '一个令人惊奇的迷宫。名副其实，这座城市被誉为 3D 迷宫。从解放碑出来，沿着道路层走到入口处，原来是洪崖洞的十一层。然后我走进去，漫步穿过商店，然后向下走向“底层”。 “洞穴”里面有很多商店，出售各种各样的东西，餐馆、小吃、纪念品、服装摄影、拱廊、甚至射箭。然后我穿过天桥来到河边，在那里捕捉风景，并等待晚上 630 点的灯光亮起。\n\n这座天桥也是戴家巷所在。据了解，这是一条沿着悬崖边缘的小路，这里曾经是早期的边界墙。\n\n过了马路，就可以看到千厮门大桥，上面是汽车公路，下面是火车轨道。', '洪崖洞算是重庆一个必打卡之地吧，我们选择晚上去的，从来福士一路沿着嘉陵江往上走1000米左右经过千厮门大桥就到了，太多人了，简直是人山人海，夜景还可以，但是走到里面没什么看的，全国各地都一个样，卖相同的义乌小商品，一样的小吃，同质化非常严重，在里面走了20分钟就出来了，其实拍洪崖洞最佳的观赏角度应该是对面的大桥下，进入景区反倒没那么好看了！']"
130,月牙泉风景名胜区,https://www.tripadvisor.cn/Attraction_Review-g303695-d1774311-Reviews-Crescent_Moon_Pool-Dunhuang_Gansu.html,https://dimg04.c-ctrip.com/images/02Y01120008issnaj1A53_R_1080_808_Q90.jpg,389,温泉与间歇泉,736200 甘肃省 敦煌市 城南5公里,4.0,"['新月形湖泊再加上一座古老的寺庙，从平面上看还可以，但上去从另一边的沙山顶上看就很美了。四周都是沙山。它是如何从填沙中幸存下来的？黄昏时分，湖边和寺庙区域都会亮起灯光，别样的美丽。', '鸣沙山月牙泉，20年来过这里，很不错的地方，当时是十一，大环线的景点之一，沙子很不错，泉水也很清澈，保护的很好，值得一来的地方，非常推荐大西北旅行，尤其是在早点7 8月就更好了', '【月牙泉】在古时候被称为沙井俗名药泉，其南北长约为100米，东西宽约为25米，泉水东深西浅，因其泉形如同一弯新月便得名为月牙泉。早在汉朝的时候，月牙泉就已经被誉为敦煌八景之一了，并且有着沙漠第一泉的美称，因其泉映月而无尘，亘古沙不填泉，泉不涸竭的沙漠景观而著称于世。\r\n\r\n月牙泉\r\n0937-8883388\r\n交通:乘3路车可直达景区大门\r\n成人票:120人民币(三天不限次数)\r\n开放时间:07:00-19:00']"
131,太湖鼋头渚,https://www.tripadvisor.cn/Attraction_Review-g297443-d1814014-Reviews-Taihu_Yuantouzhu_Scenic-Wuxi_Jiangsu.html,https://dimg04.c-ctrip.com/images/02Y2y120009f13jysB307_R_1080_808_Q90.jpg,472,公园,214000 江苏省 无锡市 滨湖区马山桃花1号,4.0,"['独自驾车出来玩玩，散散心，因为无锡离得比较近，之前都是去的比较远的地方，景区风景还是不错的，在岸边看了看湖，也乘船去湖中心岛上逛了逛，樱花没看到，比较可惜，下次等花开的时候再来看一看。', '鼋头渚是横卧太湖西北岸的一个半岛，在无锡。\n这里比较出名的是春天的樱花，每年春天在这里来赏樱的人都非常多。\n我是因为来无锡参加马拉松，然后就顺道来这里看看的。不得不说，人真的是非常多，不过这边的樱花和油菜花真的很美，我很喜欢。\n然后这边的也有一些吃的，有樱花的季节游客也很多，这边也有一些像展会一样的，有人在这里卖一些吃的。', '江南游来到太湖鼋头渚公园，浩瀚无边的湖泊让人赞叹大自然的力量，一望无际的太湖仿佛像一个平静无波的海洋，今天的天气飘着濛濛细雨，冬天的冷风吹来还真的是【寒风刺骨】，冬天来玩的朋友们一定要带好保暖衣物喔！']"
132,钟鼓楼广场,https://www.tripadvisor.cn/Attraction_Review-g298557-d1801568-Reviews-Drum_Tower_Square-Xi_an_Shaanxi.html,https://dimg04.c-ctrip.com/images/02Y3h120009f10orq98CF_R_1080_808_Q90.jpg,343,"景点与地标,建筑",710000 陕西省 西安市 莲湖区西大街北院门附近,4.0,"['鐘樓和鼓樓挺進的，鐘樓步行去鼓樓幾分鐘就到了，鼓樓保護的很好，晚上亮燈後的景色很值得拍照，但是人流量有點大。', '可以登鼓楼远眺钟楼，鼓楼广场非常好玩，既有商场可以购物，还有著名的回民街可以品尝美味小吃，来西安必定会到鼓楼广场！']"
133,大炮台,https://www.tripadvisor.cn/Attraction_Review-g664891-d446843-Reviews-Monte_Forte_Fortaleza_do_Monte-Macau.html,https://dimg04.c-ctrip.com/images/02Y2q120009f28byp11BA_R_1080_808_Q90.jpg,873,"历史博物馆,古迹,军事基地与设施",中国 澳门 澳门半岛中央柿山之上,4.0,"['我们一日游的一部分。司机在等待，我们没有时间限制地探索。这是一个有趣的结构，可以看到城市的一些美景。内部博物馆需要额外入场费，而进入堡垒是免费的。干净的浴室。\n大量的标志和小册子可以为您提供您可能需要的详细信息。\n愉快的90分钟', '从大三巴遗址到蒙特大炮台，右边有指示牌，但如果往左边的博物馆方向走，有自动扶梯，比较方便，也可以使用如果你不自信的话。 （自动扶梯的运行时间与博物馆的开放时间相同，所以早上10:00开始运行。）不过，有点不太满意，因为感觉没有终于到了（（笑））山顶的景色很美，无论走哪条路，一定要参观大三巴牌坊遗址。', '这座堡垒提供迷人的历史和风景体验。这座保存完好的堡垒建于 17 世纪，可让您了解该地区的军事历史。游客可以探索其巨大的城墙、炮台和大炮，同时欣赏令人惊叹的城市全景。尽管不像其他旅游景点那么拥挤，但蒙特堡对于历史爱好者来说是一颗宝石，提供了一个宁静的避世之所，尤其可以欣赏到中国的壮丽景色。']"
